locus_tag	ftype	length_bp	gene	EC_number	COG	product
LOAGDLFN_03759	CDS	717				hypothetical protein
LOAGDLFN_03760	CDS	327				hypothetical protein
LOAGDLFN_03761	CDS	351				hypothetical protein
LOAGDLFN_03762	CDS	375				IS256 family transposase ISCbo4
LOAGDLFN_03763	CDS	4704				hypothetical protein
LOAGDLFN_03764	CDS	1731				hypothetical protein
LOAGDLFN_03765	CDS	1167				hypothetical protein
LOAGDLFN_03766	CDS	3402				hypothetical protein
LOAGDLFN_03767	CDS	585				hypothetical protein
LOAGDLFN_03768	CDS	1449				putative protein/MSMEI_1241
LOAGDLFN_03769	CDS	714				hypothetical protein
LOAGDLFN_03770	CDS	1272				hypothetical protein
LOAGDLFN_03771	CDS	93				hypothetical protein
LOAGDLFN_03772	CDS	231				hypothetical protein
LOAGDLFN_03773	CDS	375				hypothetical protein
LOAGDLFN_03774	CDS	1311				hypothetical protein
LOAGDLFN_03775	CDS	795				hypothetical protein
LOAGDLFN_03776	CDS	309				hypothetical protein
LOAGDLFN_03777	CDS	942				hypothetical protein
LOAGDLFN_03778	CDS	399				hypothetical protein
LOAGDLFN_03779	CDS	927	Int-Tn			Transposase from transposon Tn916
LOAGDLFN_03780	CDS	801				hypothetical protein
LOAGDLFN_03781	CDS	357				hypothetical protein
LOAGDLFN_03782	CDS	369				hypothetical protein
LOAGDLFN_03783	CDS	1614				IS66 family transposase ISBvu3
LOAGDLFN_03784	CDS	522				hypothetical protein
LOAGDLFN_03785	CDS	594				hypothetical protein
LOAGDLFN_03786	CDS	1077				hypothetical protein
LOAGDLFN_03787	CDS	1413				hypothetical protein
LOAGDLFN_03788	CDS	1554				hypothetical protein
LOAGDLFN_03789	CDS	2829	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
LOAGDLFN_03790	CDS	210				hypothetical protein
LOAGDLFN_03791	CDS	1365				hypothetical protein
LOAGDLFN_03792	CDS	351				hypothetical protein
LOAGDLFN_03793	CDS	594				hypothetical protein
LOAGDLFN_03794	CDS	879				hypothetical protein
LOAGDLFN_03795	CDS	339	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
LOAGDLFN_03796	CDS	207				hypothetical protein
LOAGDLFN_03797	CDS	288				hypothetical protein
LOAGDLFN_03798	CDS	1344				hypothetical protein
LOAGDLFN_03799	CDS	1017				hypothetical protein
LOAGDLFN_03800	CDS	2337	btuB_10			Vitamin B12 transporter BtuB
LOAGDLFN_03801	CDS	333				hypothetical protein
LOAGDLFN_03802	CDS	522	ybdM_2		COG1475	putative protein YbdM
LOAGDLFN_03803	CDS	1281				hypothetical protein
LOAGDLFN_03804	CDS	405				hypothetical protein
LOAGDLFN_03805	CDS	1605				SusD-like protein
LOAGDLFN_03806	CDS	1992				TonB-dependent receptor P3
LOAGDLFN_03807	CDS	918	susC_19			TonB-dependent receptor SusC
LOAGDLFN_03808	CDS	465				hypothetical protein
LOAGDLFN_03809	CDS	3096	susC_20			TonB-dependent receptor SusC
LOAGDLFN_03810	CDS	1638				SusD-like protein P25
LOAGDLFN_03811	CDS	405				hypothetical protein
LOAGDLFN_03812	CDS	1356				hypothetical protein
LOAGDLFN_03813	CDS	3243				hypothetical protein
LOAGDLFN_03814	CDS	321				hypothetical protein
LOAGDLFN_03815	CDS	1605				hypothetical protein
LOAGDLFN_03816	CDS	312				hypothetical protein
LOAGDLFN_03817	CDS	360				hypothetical protein
LOAGDLFN_03818	CDS	1452	xerC_20			Tyrosine recombinase XerC
LOAGDLFN_03819	CDS	906				hypothetical protein
LOAGDLFN_03820	CDS	183				hypothetical protein
LOAGDLFN_03821	CDS	726				hypothetical protein
LOAGDLFN_03822	CDS	900				hypothetical protein
LOAGDLFN_03823	CDS	1086	xerD_3			Tyrosine recombinase XerD
LOAGDLFN_03824	CDS	627		3.4.21.-	COG3340	putative peptidase
LOAGDLFN_03825	CDS	96				hypothetical protein
LOAGDLFN_03826	CDS	756				hypothetical protein
LOAGDLFN_03827	CDS	951				hypothetical protein
LOAGDLFN_03828	CDS	414				hypothetical protein
LOAGDLFN_03829	CDS	492				hypothetical protein
LOAGDLFN_03830	CDS	351				hypothetical protein
LOAGDLFN_03831	CDS	312				hypothetical protein
LOAGDLFN_03832	CDS	309				hypothetical protein
LOAGDLFN_03833	CDS	363				hypothetical protein
LOAGDLFN_03834	CDS	1224	xerC_21			Tyrosine recombinase XerC
LOAGDLFN_03835	CDS	1239	xerC_22			Tyrosine recombinase XerC
LOAGDLFN_03836	CDS	789				hypothetical protein
LOAGDLFN_03837	CDS	366				hypothetical protein
LOAGDLFN_03838	CDS	693				hypothetical protein
LOAGDLFN_03839	CDS	249				hypothetical protein
LOAGDLFN_03840	CDS	900				hypothetical protein
LOAGDLFN_03841	CDS	204				hypothetical protein
LOAGDLFN_03842	CDS	435				hypothetical protein
LOAGDLFN_03843	CDS	3669				hypothetical protein
LOAGDLFN_03844	CDS	2646				hypothetical protein
LOAGDLFN_03845	CDS	1578				hypothetical protein
LOAGDLFN_03846	CDS	2766	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
LOAGDLFN_03847	CDS	1485				hypothetical protein
LOAGDLFN_03848	CDS	615				hypothetical protein
LOAGDLFN_03849	CDS	333				hypothetical protein
LOAGDLFN_03850	CDS	2649	add	3.5.4.4		Adenosine deaminase
LOAGDLFN_03851	CDS	2289	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
LOAGDLFN_03852	CDS	1338	pqqE_3	1.21.98.4		PqqA peptide cyclase
LOAGDLFN_03853	CDS	105				hypothetical protein
LOAGDLFN_03854	CDS	1047	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
LOAGDLFN_03855	CDS	1179				hypothetical protein
LOAGDLFN_03856	CDS	1788				hypothetical protein
LOAGDLFN_03857	CDS	2943				hypothetical protein
LOAGDLFN_03858	CDS	162				hypothetical protein
LOAGDLFN_03859	CDS	300				hypothetical protein
LOAGDLFN_03860	CDS	621				hypothetical protein
LOAGDLFN_03861	CDS	1245	mdtK_4			Multidrug resistance protein MdtK
LOAGDLFN_03862	CDS	1503				hypothetical protein
LOAGDLFN_03863	CDS	309				hypothetical protein
LOAGDLFN_03864	CDS	1317				hypothetical protein
LOAGDLFN_03865	CDS	756				hypothetical protein
LOAGDLFN_03866	CDS	585				hypothetical protein
LOAGDLFN_03867	CDS	519				hypothetical protein
LOAGDLFN_03868	CDS	429				hypothetical protein
LOAGDLFN_03869	CDS	1359				hypothetical protein
LOAGDLFN_03870	CDS	843				IS21 family transposase ISPpu7
LOAGDLFN_03871	CDS	324				hypothetical protein
LOAGDLFN_03872	CDS	807	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LOAGDLFN_03873	CDS	1047	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
LOAGDLFN_03874	CDS	435	ibpA			Small heat shock protein IbpA
LOAGDLFN_03875	CDS	390				hypothetical protein
LOAGDLFN_03876	CDS	876	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LOAGDLFN_03877	CDS	942				hypothetical protein
LOAGDLFN_03878	CDS	465		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
LOAGDLFN_03879	CDS	354	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
LOAGDLFN_03880	CDS	474				hypothetical protein
LOAGDLFN_03881	CDS	207				hypothetical protein
LOAGDLFN_03882	CDS	315				hypothetical protein
LOAGDLFN_03883	CDS	1623				hypothetical protein
LOAGDLFN_03884	CDS	1392	mepA_6			Multidrug export protein MepA
LOAGDLFN_03885	CDS	1509	trkH_2		COG0168	Trk system potassium uptake protein TrkH
LOAGDLFN_03886	CDS	1200	bepF_2			Efflux pump periplasmic linker BepF
LOAGDLFN_03887	CDS	3102	bepE_6			Efflux pump membrane transporter BepE
LOAGDLFN_03888	CDS	1374	oprM_3		COG1538	Outer membrane protein OprM
LOAGDLFN_03889	CDS	1212				hypothetical protein
LOAGDLFN_03890	CDS	1179				hypothetical protein
LOAGDLFN_03891	CDS	3546		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
LOAGDLFN_03892	CDS	189				hypothetical protein
LOAGDLFN_03893	CDS	1518		3.1.6.1	COG3119	Arylsulfatase
LOAGDLFN_03894	CDS	777				hypothetical protein
LOAGDLFN_03895	CDS	243				hypothetical protein
LOAGDLFN_03896	CDS	1656				IS1182 family transposase ISBthe2
LOAGDLFN_03897	CDS	1212				hypothetical protein
LOAGDLFN_03898	CDS	1848				hypothetical protein
LOAGDLFN_03899	CDS	921				hypothetical protein
LOAGDLFN_03900	CDS	951				hypothetical protein
LOAGDLFN_03901	CDS	486				hypothetical protein
LOAGDLFN_03902	CDS	114				hypothetical protein
LOAGDLFN_03903	CDS	495				hypothetical protein
LOAGDLFN_03904	CDS	1695				hypothetical protein
LOAGDLFN_03905	CDS	765	btsR_4		COG3279	Transcriptional regulatory protein BtsR
LOAGDLFN_03906	CDS	2052				hypothetical protein
LOAGDLFN_03907	CDS	876	lacX			Protein LacX, plasmid
LOAGDLFN_03908	CDS	924				hypothetical protein
LOAGDLFN_03909	CDS	1746	pgcA	5.4.2.2		Phosphoglucomutase
LOAGDLFN_03910	CDS	1641				hypothetical protein
LOAGDLFN_03911	CDS	1671				hypothetical protein
LOAGDLFN_03912	CDS	1092	ald	1.4.1.1	COG0686	Alanine dehydrogenase
LOAGDLFN_03913	CDS	831	tatC		COG0805	Sec-independent protein translocase protein TatC
LOAGDLFN_03914	CDS	204	tatA			Sec-independent protein translocase protein TatA
LOAGDLFN_03915	CDS	120				hypothetical protein
LOAGDLFN_03916	CDS	510				hypothetical protein
LOAGDLFN_03917	CDS	483				hypothetical protein
LOAGDLFN_03918	CDS	1290				hypothetical protein
LOAGDLFN_03919	CDS	987				hypothetical protein
LOAGDLFN_03920	CDS	897	cysL		COG0583	HTH-type transcriptional regulator CysL
LOAGDLFN_03921	CDS	582				hypothetical protein
LOAGDLFN_03922	CDS	2589	clpB1		COG0542	Chaperone protein ClpB 1
LOAGDLFN_03923	CDS	441				hypothetical protein
LOAGDLFN_03924	CDS	597	coaE	2.7.1.24		Dephospho-CoA kinase
LOAGDLFN_03925	CDS	1014				hypothetical protein
LOAGDLFN_03926	CDS	315				hypothetical protein
LOAGDLFN_03927	CDS	927	nusB			Transcription antitermination protein NusB
LOAGDLFN_03928	CDS	384				hypothetical protein
LOAGDLFN_03929	CDS	597	ctc		COG1825	General stress protein CTC
LOAGDLFN_03930	CDS	564	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
LOAGDLFN_03931	CDS	429	hslR		COG1188	Heat shock protein 15
LOAGDLFN_03932	CDS	426				hypothetical protein
LOAGDLFN_03933	CDS	2268	kefB_3			Glutathione-regulated potassium-efflux system protein KefB
LOAGDLFN_03934	CDS	183				hypothetical protein
LOAGDLFN_03935	CDS	1086	gcvT	2.1.2.10		Aminomethyltransferase
LOAGDLFN_03936	CDS	1221	pepT	3.4.11.4	COG2195	Peptidase T
LOAGDLFN_03937	CDS	1407	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LOAGDLFN_03938	CDS	366	crcB			Putative fluoride ion transporter CrcB
LOAGDLFN_03939	CDS	756				hypothetical protein
LOAGDLFN_03940	CDS	3990	rcsC_29	2.7.13.3		Sensor histidine kinase RcsC
LOAGDLFN_03941	CDS	618				hypothetical protein
LOAGDLFN_03942	CDS	1872				hypothetical protein
LOAGDLFN_03943	CDS	825	coaW	2.7.1.33		Type II pantothenate kinase
LOAGDLFN_03944	rRNA	106				5S ribosomal RNA
LOAGDLFN_03945	rRNA	2880				23S ribosomal RNA
LOAGDLFN_03946	tRNA	75				tRNA-Ala(tgc)
LOAGDLFN_03947	tRNA	75				tRNA-Ile(gat)
LOAGDLFN_03948	rRNA	1524				16S ribosomal RNA
LOAGDLFN_03949	CDS	429				hypothetical protein
LOAGDLFN_03950	CDS	2040		3.2.1.31		Putative beta-glucuronidase
LOAGDLFN_03951	CDS	681				hypothetical protein
LOAGDLFN_03952	CDS	636				hypothetical protein
LOAGDLFN_03953	tRNA	75				tRNA-Asp(gtc)
LOAGDLFN_03954	tRNA	75				tRNA-Asp(gtc)
LOAGDLFN_03955	tRNA	75				tRNA-Asp(gtc)
LOAGDLFN_03956	CDS	858	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LOAGDLFN_03957	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
LOAGDLFN_03958	CDS	720	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LOAGDLFN_03959	CDS	756	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LOAGDLFN_03960	CDS	612	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
LOAGDLFN_03961	CDS	756	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LOAGDLFN_03962	CDS	1320	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
LOAGDLFN_03963	CDS	1161	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
LOAGDLFN_03964	CDS	1359				hypothetical protein
LOAGDLFN_03965	CDS	489				hypothetical protein
LOAGDLFN_03966	CDS	1158				hypothetical protein
LOAGDLFN_03967	CDS	276	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
LOAGDLFN_03968	CDS	288				hypothetical protein
LOAGDLFN_03969	CDS	180				hypothetical protein
LOAGDLFN_03970	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
LOAGDLFN_03971	CDS	1263	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
LOAGDLFN_03972	CDS	1236				hypothetical protein
LOAGDLFN_03973	CDS	483				hypothetical protein
LOAGDLFN_03974	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
LOAGDLFN_03975	CDS	975	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
LOAGDLFN_03976	CDS	1659	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LOAGDLFN_03977	CDS	1386				hypothetical protein
LOAGDLFN_03978	CDS	1476				hypothetical protein
LOAGDLFN_03979	CDS	615				hypothetical protein
LOAGDLFN_03980	CDS	1599				hypothetical protein
LOAGDLFN_03981	CDS	1191				hypothetical protein
LOAGDLFN_03982	CDS	2232				hypothetical protein
LOAGDLFN_03983	CDS	417				hypothetical protein
LOAGDLFN_03984	CDS	1089				hypothetical protein
LOAGDLFN_03985	CDS	381				hypothetical protein
LOAGDLFN_03986	CDS	1434	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LOAGDLFN_03987	CDS	891				hypothetical protein
LOAGDLFN_03988	CDS	1878				hypothetical protein
LOAGDLFN_03989	CDS	1035	lnpD	5.1.3.2		UDP-glucose 4-epimerase
LOAGDLFN_03990	CDS	897				hypothetical protein
LOAGDLFN_03991	CDS	603	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
LOAGDLFN_03992	CDS	585	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
LOAGDLFN_03993	CDS	795	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
LOAGDLFN_03994	CDS	990	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
LOAGDLFN_03995	CDS	1338	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
LOAGDLFN_03996	CDS	954	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
LOAGDLFN_03997	CDS	462				hypothetical protein
LOAGDLFN_03998	CDS	1197	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
LOAGDLFN_03999	CDS	921				hypothetical protein
LOAGDLFN_04000	CDS	1191				hypothetical protein
LOAGDLFN_04001	CDS	1449	gadB	4.1.1.15	COG0076	Glutamate decarboxylase
LOAGDLFN_04002	CDS	963	glsA1	3.5.1.2	COG2066	Glutaminase 1
LOAGDLFN_04003	CDS	864	cutC		COG3142	Copper homeostasis protein CutC
LOAGDLFN_04004	CDS	1359				hypothetical protein
LOAGDLFN_04005	CDS	2664				hypothetical protein
LOAGDLFN_04006	CDS	735				hypothetical protein
LOAGDLFN_04007	CDS	117				hypothetical protein
LOAGDLFN_04008	CDS	1578	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
LOAGDLFN_04009	CDS	1485				hypothetical protein
LOAGDLFN_04010	CDS	783	resE	2.7.13.3		Sensor histidine kinase ResE
LOAGDLFN_04011	CDS	1341	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
LOAGDLFN_04012	CDS	1782	lepA	3.6.5.-		Elongation factor 4
LOAGDLFN_04013	CDS	663				hypothetical protein
LOAGDLFN_04014	CDS	1089				hypothetical protein
LOAGDLFN_04015	CDS	204				hypothetical protein
LOAGDLFN_04016	CDS	504				hypothetical protein
LOAGDLFN_04017	CDS	957	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
LOAGDLFN_04018	CDS	1278	rarA		COG2256	Replication-associated recombination protein A
LOAGDLFN_04019	CDS	2076				hypothetical protein
LOAGDLFN_04020	CDS	1077				hypothetical protein
LOAGDLFN_04021	CDS	219				hypothetical protein
LOAGDLFN_04022	CDS	489				hypothetical protein
LOAGDLFN_04023	CDS	675				hypothetical protein
LOAGDLFN_04024	CDS	315				hypothetical protein
LOAGDLFN_04025	CDS	2139				hypothetical protein
LOAGDLFN_04026	CDS	1437				hypothetical protein
LOAGDLFN_04027	CDS	417				hypothetical protein
LOAGDLFN_04028	CDS	216				hypothetical protein
LOAGDLFN_04029	CDS	813				hypothetical protein
LOAGDLFN_04030	CDS	717	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
LOAGDLFN_04031	CDS	1122	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LOAGDLFN_04032	CDS	900				hypothetical protein
LOAGDLFN_04033	CDS	1164	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
LOAGDLFN_04034	CDS	804				hypothetical protein
LOAGDLFN_04035	CDS	1224				hypothetical protein
LOAGDLFN_04036	CDS	1248	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LOAGDLFN_04037	CDS	1389				hypothetical protein
LOAGDLFN_04038	CDS	1098				hypothetical protein
LOAGDLFN_04039	CDS	375				hypothetical protein
LOAGDLFN_04040	CDS	294				hypothetical protein
LOAGDLFN_04041	CDS	2574				hypothetical protein
LOAGDLFN_04042	CDS	702	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
LOAGDLFN_04043	CDS	753	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
LOAGDLFN_04044	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
LOAGDLFN_04045	CDS	1188				hypothetical protein
LOAGDLFN_04046	CDS	819	sphX		COG0226	Protein SphX
LOAGDLFN_04047	CDS	1740	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
LOAGDLFN_04048	CDS	1518	lapB_2			Lipopolysaccharide assembly protein B
LOAGDLFN_04049	CDS	627				hypothetical protein
LOAGDLFN_04050	CDS	504	tpx	1.11.1.15	COG2077	Thiol peroxidase
LOAGDLFN_04051	CDS	1077	fcl_2	1.1.1.271	COG0451	GDP-L-fucose synthase
LOAGDLFN_04052	CDS	1083	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
LOAGDLFN_04053	CDS	1065	algA		COG0662	Alginate biosynthesis protein AlgA
LOAGDLFN_04054	CDS	1404				hypothetical protein
LOAGDLFN_04055	CDS	888	rffH_2	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
LOAGDLFN_04056	CDS	570	rfbC_2	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
LOAGDLFN_04057	CDS	1140				hypothetical protein
LOAGDLFN_04058	CDS	2493				hypothetical protein
LOAGDLFN_04059	CDS	1317	xylA	5.3.1.5	COG2115	Xylose isomerase
LOAGDLFN_04060	CDS	1494	xylB_2	2.7.1.17	COG1070	Xylulose kinase
LOAGDLFN_04061	CDS	801				hypothetical protein
LOAGDLFN_04062	CDS	366	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LOAGDLFN_04063	CDS	1176				hypothetical protein
LOAGDLFN_04064	CDS	864				hypothetical protein
LOAGDLFN_04065	CDS	2148				hypothetical protein
LOAGDLFN_04066	CDS	1461				hypothetical protein
LOAGDLFN_04067	CDS	906				hypothetical protein
LOAGDLFN_04068	CDS	1125				hypothetical protein
LOAGDLFN_04069	CDS	1161				hypothetical protein
LOAGDLFN_04070	CDS	612		2.3.1.-	COG0110	Putative acetyltransferase
LOAGDLFN_04071	CDS	825				hypothetical protein
LOAGDLFN_04072	CDS	948	arnC_4	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
LOAGDLFN_04073	CDS	816		2.4.-.-	COG0463	putative glycosyltransferase
LOAGDLFN_04074	CDS	918				hypothetical protein
LOAGDLFN_04075	CDS	1272	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LOAGDLFN_04076	CDS	864				hypothetical protein
LOAGDLFN_04077	CDS	1182	pglJ_2	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
LOAGDLFN_04078	CDS	951				hypothetical protein
LOAGDLFN_04079	CDS	1026				hypothetical protein
LOAGDLFN_04080	CDS	1146	gtfA_3	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
LOAGDLFN_04081	CDS	1152	gtfA_4	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
LOAGDLFN_04082	CDS	1134				hypothetical protein
LOAGDLFN_04083	CDS	1200	gtfA_5	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
LOAGDLFN_04084	CDS	783				hypothetical protein
LOAGDLFN_04085	CDS	843				hypothetical protein
LOAGDLFN_04086	CDS	1119	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LOAGDLFN_04087	CDS	1206				hypothetical protein
LOAGDLFN_04088	CDS	357	walR		COG0745	Transcriptional regulatory protein WalR
LOAGDLFN_04089	CDS	1851	rcsC_30	2.7.13.3		Sensor histidine kinase RcsC
LOAGDLFN_04090	CDS	1062				hypothetical protein
LOAGDLFN_04091	CDS	1140	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
LOAGDLFN_04092	CDS	939	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
LOAGDLFN_04093	CDS	891	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LOAGDLFN_04094	CDS	993	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
LOAGDLFN_04095	CDS	786			COG1752	putative NTE family protein
LOAGDLFN_04096	CDS	1698	amy	3.2.1.1		Alpha-amylase
LOAGDLFN_04097	CDS	1089				hypothetical protein
LOAGDLFN_04098	CDS	1059	cbh_2	3.5.1.24		Choloylglycine hydrolase
LOAGDLFN_04099	CDS	459				hypothetical protein
LOAGDLFN_04100	CDS	441				hypothetical protein
LOAGDLFN_04101	CDS	2346	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
LOAGDLFN_04102	CDS	3228	carB_2	6.3.5.5		Carbamoyl-phosphate synthase large chain
LOAGDLFN_04103	CDS	1077	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
LOAGDLFN_04104	CDS	1884	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LOAGDLFN_04105	CDS	1845	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LOAGDLFN_04106	CDS	2190	glnA_3	6.3.1.2		Glutamine synthetase
LOAGDLFN_04107	CDS	1359	amtB			Ammonia channel
LOAGDLFN_04108	CDS	357	glnB		COG0347	Nitrogen regulatory protein P-II
LOAGDLFN_04109	CDS	720				hypothetical protein
LOAGDLFN_04110	CDS	1230	dapL_3	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
LOAGDLFN_04111	CDS	843	dapF_2	5.1.1.7	COG0253	Diaminopimelate epimerase
LOAGDLFN_04112	CDS	4479	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
LOAGDLFN_04113	CDS	1341	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LOAGDLFN_04114	CDS	1671	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
LOAGDLFN_04115	CDS	462				hypothetical protein
LOAGDLFN_04116	CDS	1359				hypothetical protein
LOAGDLFN_04117	tRNA	74				tRNA-Thr(cgt)
LOAGDLFN_04118	CDS	2355	uvrB_3			UvrABC system protein B
LOAGDLFN_04119	CDS	405				hypothetical protein
LOAGDLFN_04120	CDS	324				hypothetical protein
LOAGDLFN_04121	CDS	324				hypothetical protein
LOAGDLFN_04122	CDS	813				hypothetical protein
LOAGDLFN_04123	CDS	1017	gnu_2	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
LOAGDLFN_04124	CDS	1116	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LOAGDLFN_04125	CDS	1125	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LOAGDLFN_04126	CDS	1218				hypothetical protein
LOAGDLFN_04127	CDS	939				hypothetical protein
LOAGDLFN_04128	CDS	699				hypothetical protein
LOAGDLFN_04129	CDS	369				hypothetical protein
LOAGDLFN_04130	CDS	405				hypothetical protein
LOAGDLFN_04131	CDS	948				hypothetical protein
LOAGDLFN_04132	CDS	1116	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
