locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIEECKCC_03530	CDS	327				hypothetical protein
AIEECKCC_03531	CDS	531				hypothetical protein
AIEECKCC_03532	CDS	345				hypothetical protein
AIEECKCC_03533	CDS	540		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
AIEECKCC_03534	CDS	468	rimP			Ribosome maturation factor RimP
AIEECKCC_03535	CDS	1266	nusA		COG0195	Transcription termination/antitermination protein NusA
AIEECKCC_03536	CDS	3048	infB			Translation initiation factor IF-2
AIEECKCC_03537	CDS	513				hypothetical protein
AIEECKCC_03538	CDS	1455	sufB		COG0719	FeS cluster assembly protein SufB
AIEECKCC_03539	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
AIEECKCC_03540	CDS	1344	sufD		COG0719	FeS cluster assembly protein SufD
AIEECKCC_03541	CDS	1266	sufS	2.8.1.7	COG0520	Cysteine desulfurase
AIEECKCC_03542	CDS	321				hypothetical protein
AIEECKCC_03543	CDS	1077				hypothetical protein
AIEECKCC_03544	CDS	969				hypothetical protein
AIEECKCC_03545	CDS	2205	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
AIEECKCC_03546	CDS	1602				hypothetical protein
AIEECKCC_03547	CDS	3348				TonB-dependent receptor P39
AIEECKCC_03548	CDS	936				hypothetical protein
AIEECKCC_03549	CDS	573				hypothetical protein
AIEECKCC_03550	CDS	2145	pnp_2	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AIEECKCC_03551	CDS	1152	resA_5			Thiol-disulfide oxidoreductase ResA
AIEECKCC_03552	CDS	465	greA		COG0782	Transcription elongation factor GreA
AIEECKCC_03553	CDS	393			COG0537	putative HIT-like protein
AIEECKCC_03554	CDS	1086	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
AIEECKCC_03555	tRNA	85				tRNA-Leu(caa)
AIEECKCC_03556	CDS	810				hypothetical protein
AIEECKCC_03557	CDS	678				hypothetical protein
AIEECKCC_03558	CDS	444				hypothetical protein
AIEECKCC_03559	CDS	720				hypothetical protein
AIEECKCC_03560	CDS	1404				hypothetical protein
AIEECKCC_03561	CDS	957	dnaG_4	2.7.7.-		DNA primase
AIEECKCC_03562	CDS	1191				hypothetical protein
AIEECKCC_03563	CDS	315				hypothetical protein
AIEECKCC_03564	CDS	942				hypothetical protein
AIEECKCC_03565	CDS	1338				hypothetical protein
AIEECKCC_03566	CDS	900				hypothetical protein
AIEECKCC_03567	CDS	1389	rcsC_36	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_03568	CDS	960				hypothetical protein
AIEECKCC_03569	CDS	3195				TonB-dependent receptor P3
AIEECKCC_03570	CDS	1680				SusD-like protein P38
AIEECKCC_03571	CDS	1971				hypothetical protein
AIEECKCC_03572	CDS	2622				hypothetical protein
AIEECKCC_03573	CDS	1572		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43A
AIEECKCC_03574	CDS	1782				hypothetical protein
AIEECKCC_03575	CDS	4146	rcsC_37	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_03576	CDS	2883		3.2.1.177	COG1501	Alpha-xylosidase BoGH31A
AIEECKCC_03577	CDS	2499		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
AIEECKCC_03578	CDS	2214		3.2.1.21	COG1472	Beta-glucosidase BoGH3A
AIEECKCC_03579	CDS	2463				hypothetical protein
AIEECKCC_03580	CDS	1497				hypothetical protein
AIEECKCC_03581	CDS	633				hypothetical protein
AIEECKCC_03582	CDS	555	yvqK_2	2.5.1.17	COG2096	Corrinoid adenosyltransferase
AIEECKCC_03583	CDS	222				hypothetical protein
AIEECKCC_03584	CDS	2436	rgy	5.6.2.2		Reverse gyrase
AIEECKCC_03585	CDS	360				hypothetical protein
AIEECKCC_03586	CDS	729	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
AIEECKCC_03587	CDS	498				hypothetical protein
AIEECKCC_03588	CDS	561				hypothetical protein
AIEECKCC_03589	CDS	537				hypothetical protein
AIEECKCC_03590	CDS	3264				hypothetical protein
AIEECKCC_03591	CDS	954				hypothetical protein
AIEECKCC_03592	CDS	1107				hypothetical protein
AIEECKCC_03593	CDS	942				hypothetical protein
AIEECKCC_03594	CDS	327				hypothetical protein
AIEECKCC_03595	CDS	180				hypothetical protein
AIEECKCC_03596	CDS	348				hypothetical protein
AIEECKCC_03597	CDS	3132				hypothetical protein
AIEECKCC_03598	CDS	948				hypothetical protein
AIEECKCC_03599	CDS	153				hypothetical protein
AIEECKCC_03600	CDS	2349				hypothetical protein
AIEECKCC_03601	CDS	1155				hypothetical protein
AIEECKCC_03602	CDS	657				hypothetical protein
AIEECKCC_03603	CDS	192				hypothetical protein
AIEECKCC_03604	CDS	1071				TonB-dependent receptor P3
AIEECKCC_03605	CDS	237				hypothetical protein
AIEECKCC_03606	CDS	1749				TonB-dependent receptor P3
AIEECKCC_03607	CDS	549				hypothetical protein
AIEECKCC_03608	CDS	1191	xerD_3			Tyrosine recombinase XerD
AIEECKCC_03609	CDS	747	susC_15			TonB-dependent receptor SusC
AIEECKCC_03610	CDS	174				hypothetical protein
AIEECKCC_03611	CDS	345	susC_16			TonB-dependent receptor SusC
AIEECKCC_03612	CDS	1980				hypothetical protein
AIEECKCC_03613	CDS	2307	pyrK_2			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
AIEECKCC_03614	CDS	1647				hypothetical protein
AIEECKCC_03615	CDS	354	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AIEECKCC_03616	CDS	858	panC	6.3.2.1	COG0414	Pantothenate synthetase
AIEECKCC_03617	CDS	825	glgA	2.4.1.21	COG0297	Glycogen synthase
AIEECKCC_03618	CDS	1584				hypothetical protein
AIEECKCC_03619	CDS	1416				hypothetical protein
AIEECKCC_03620	CDS	1269	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
AIEECKCC_03621	CDS	1941				hypothetical protein
AIEECKCC_03622	CDS	117				hypothetical protein
AIEECKCC_03623	CDS	690				hypothetical protein
AIEECKCC_03624	CDS	663				hypothetical protein
AIEECKCC_03625	CDS	687				hypothetical protein
AIEECKCC_03626	CDS	1308	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
AIEECKCC_03627	CDS	1554	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
AIEECKCC_03628	CDS	312				hypothetical protein
AIEECKCC_03629	CDS	435	mscL		COG1970	Large-conductance mechanosensitive channel
AIEECKCC_03630	CDS	1011	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
AIEECKCC_03631	CDS	2058	dcp_2	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
AIEECKCC_03632	CDS	516				hypothetical protein
AIEECKCC_03633	CDS	459	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
AIEECKCC_03634	CDS	1740				hypothetical protein
AIEECKCC_03635	CDS	495		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
AIEECKCC_03636	CDS	786				hypothetical protein
AIEECKCC_03637	CDS	291				hypothetical protein
AIEECKCC_03638	CDS	1167	recF_2		COG1195	DNA replication and repair protein RecF
AIEECKCC_03639	CDS	684				hypothetical protein
AIEECKCC_03640	CDS	495	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
AIEECKCC_03641	tRNA	84				tRNA-Tyr(gta)
AIEECKCC_03642	tRNA	74				tRNA-Gly(tcc)
AIEECKCC_03643	CDS	297				hypothetical protein
AIEECKCC_03644	CDS	564				hypothetical protein
AIEECKCC_03645	CDS	1155				hypothetical protein
AIEECKCC_03646	CDS	366				hypothetical protein
AIEECKCC_03647	CDS	2556				hypothetical protein
AIEECKCC_03648	CDS	1818				hypothetical protein
AIEECKCC_03649	CDS	2610		3.2.1.-		Beta-xylosidase
AIEECKCC_03650	CDS	1161				hypothetical protein
AIEECKCC_03651	CDS	1197				hypothetical protein
AIEECKCC_03652	CDS	1491				SusD-like protein P2
AIEECKCC_03653	CDS	3252				TonB-dependent receptor P3
AIEECKCC_03654	CDS	2562				hypothetical protein
AIEECKCC_03655	CDS	1425	xylT			D-xylose transporter
AIEECKCC_03656	CDS	786	pgiA_1	5.3.1.9		Glucose-6-phosphate isomerase
AIEECKCC_03657	CDS	1764				hypothetical protein
AIEECKCC_03658	CDS	960	glcK_2	2.7.1.2	COG1940	Glucokinase
AIEECKCC_03659	CDS	564	pgiA_2	5.3.1.9		Glucose-6-phosphate isomerase
AIEECKCC_03660	CDS	885	rhaR_8			HTH-type transcriptional activator RhaR
AIEECKCC_03661	CDS	891				hypothetical protein
AIEECKCC_03662	CDS	660				hypothetical protein
AIEECKCC_03663	CDS	471	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
AIEECKCC_03664	CDS	900				hypothetical protein
AIEECKCC_03665	CDS	771	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AIEECKCC_03666	CDS	684				hypothetical protein
AIEECKCC_03667	CDS	564				hypothetical protein
AIEECKCC_03668	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AIEECKCC_03669	CDS	1539	dtpT_2		COG3104	Di-/tripeptide transporter
AIEECKCC_03670	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
AIEECKCC_03671	CDS	573	adk	2.7.4.3		Adenylate kinase
AIEECKCC_03672	CDS	1182	cgtA	3.6.5.-		GTPase Obg/CgtA
AIEECKCC_03673	CDS	828		1.10.3.-	COG1496	Polyphenol oxidase
AIEECKCC_03674	CDS	666				hypothetical protein
AIEECKCC_03675	CDS	720				hypothetical protein
AIEECKCC_03676	CDS	1002			COG1702	PhoH-like protein
AIEECKCC_03677	CDS	942	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AIEECKCC_03678	CDS	738	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
AIEECKCC_03679	CDS	555				hypothetical protein
AIEECKCC_03680	CDS	747	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
AIEECKCC_03681	CDS	996				hypothetical protein
AIEECKCC_03682	CDS	909				hypothetical protein
AIEECKCC_03683	CDS	582	lemA		COG1704	Protein LemA
AIEECKCC_03684	CDS	1170	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AIEECKCC_03685	CDS	1113	prfA		COG0216	Peptide chain release factor RF1
AIEECKCC_03686	CDS	831	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
AIEECKCC_03687	CDS	1227				hypothetical protein
AIEECKCC_03688	CDS	1041	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
AIEECKCC_03689	CDS	1386	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
AIEECKCC_03690	CDS	777	lpxA_2	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AIEECKCC_03691	CDS	555				hypothetical protein
AIEECKCC_03692	CDS	906	miaA_2	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AIEECKCC_03693	CDS	1002				hypothetical protein
AIEECKCC_03694	CDS	153				hypothetical protein
AIEECKCC_03695	CDS	216				hypothetical protein
AIEECKCC_03696	CDS	240				hypothetical protein
AIEECKCC_03697	CDS	426				hypothetical protein
AIEECKCC_03698	CDS	1278				hypothetical protein
AIEECKCC_03699	CDS	504				hypothetical protein
AIEECKCC_03700	CDS	168				hypothetical protein
AIEECKCC_03701	CDS	651				hypothetical protein
AIEECKCC_03702	CDS	447				hypothetical protein
AIEECKCC_03703	CDS	759				hypothetical protein
AIEECKCC_03704	CDS	420				hypothetical protein
AIEECKCC_03705	CDS	1254				hypothetical protein
AIEECKCC_03706	CDS	285				hypothetical protein
AIEECKCC_03707	CDS	816				hypothetical protein
AIEECKCC_03708	CDS	870				hypothetical protein
AIEECKCC_03709	CDS	2028				hypothetical protein
AIEECKCC_03710	CDS	1623				hypothetical protein
AIEECKCC_03711	CDS	939				hypothetical protein
AIEECKCC_03712	CDS	2718				hypothetical protein
AIEECKCC_03713	CDS	2811				hypothetical protein
AIEECKCC_03714	CDS	3075				hypothetical protein
AIEECKCC_03715	CDS	732	rfaH_7			Transcription antitermination protein RfaH
AIEECKCC_03716	CDS	363				hypothetical protein
AIEECKCC_03717	CDS	1266	xerC_15			Tyrosine recombinase XerC
AIEECKCC_03718	CDS	132				hypothetical protein
AIEECKCC_03719	CDS	369				hypothetical protein
AIEECKCC_03720	CDS	771	resA_6			Thiol-disulfide oxidoreductase ResA
AIEECKCC_03721	CDS	2082				hypothetical protein
AIEECKCC_03722	CDS	1866	resA_7			Thiol-disulfide oxidoreductase ResA
AIEECKCC_03723	CDS	384	mecI			Methicillin resistance regulatory protein MecI
AIEECKCC_03724	CDS	705				hypothetical protein
AIEECKCC_03725	CDS	615				hypothetical protein
AIEECKCC_03726	CDS	2052	ccsA_2			Cytochrome c biogenesis protein CcsA
AIEECKCC_03727	CDS	1155	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
AIEECKCC_03728	CDS	717				hypothetical protein
AIEECKCC_03729	CDS	1212				hypothetical protein
AIEECKCC_03730	CDS	1437				hypothetical protein
AIEECKCC_03731	CDS	1152				hypothetical protein
AIEECKCC_03732	CDS	1383				hypothetical protein
AIEECKCC_03733	CDS	114				hypothetical protein
AIEECKCC_03734	CDS	207				hypothetical protein
AIEECKCC_03735	CDS	1359				hypothetical protein
AIEECKCC_03736	CDS	957				hypothetical protein
AIEECKCC_03737	CDS	2595	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
AIEECKCC_03738	CDS	2406				hypothetical protein
AIEECKCC_03739	CDS	1635				hypothetical protein
AIEECKCC_03740	CDS	1170	patB_2	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
AIEECKCC_03741	CDS	615				hypothetical protein
AIEECKCC_03742	CDS	894	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
AIEECKCC_03743	CDS	801				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
AIEECKCC_03744	CDS	1743	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
AIEECKCC_03745	CDS	615	yciO		COG0009	putative protein YciO
AIEECKCC_03746	CDS	1023				hypothetical protein
AIEECKCC_03747	CDS	1206				hypothetical protein
AIEECKCC_03748	CDS	816		1.8.3.7	COG1262	Formylglycine-generating enzyme
AIEECKCC_03749	CDS	1311				hypothetical protein
AIEECKCC_03750	CDS	2169	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
AIEECKCC_03751	CDS	1236				hypothetical protein
AIEECKCC_03752	CDS	1449	moaA			GTP 3',8-cyclase
AIEECKCC_03753	CDS	1317				hypothetical protein
AIEECKCC_03754	CDS	210				hypothetical protein
AIEECKCC_03755	CDS	1014				hypothetical protein
AIEECKCC_03756	CDS	1080				hypothetical protein
AIEECKCC_03757	CDS	438				hypothetical protein
AIEECKCC_03758	CDS	1695				hypothetical protein
AIEECKCC_03759	CDS	240				hypothetical protein
AIEECKCC_03760	CDS	651				hypothetical protein
AIEECKCC_03761	CDS	3207	bepE_5			Efflux pump membrane transporter BepE
AIEECKCC_03762	CDS	1473				hypothetical protein
AIEECKCC_03763	CDS	3072	mexB_2		COG0841	Multidrug resistance protein MexB
AIEECKCC_03764	CDS	1074	mdtA_3			Multidrug resistance protein MdtA
AIEECKCC_03765	CDS	1683				hypothetical protein
AIEECKCC_03766	CDS	1959				hypothetical protein
AIEECKCC_03767	CDS	1920				hypothetical protein
AIEECKCC_03768	CDS	891				hypothetical protein
AIEECKCC_03769	CDS	888				hypothetical protein
AIEECKCC_03770	CDS	1068				hypothetical protein
AIEECKCC_03771	CDS	234				hypothetical protein
AIEECKCC_03772	CDS	1068				hypothetical protein
AIEECKCC_03773	CDS	237				hypothetical protein
AIEECKCC_03774	CDS	1017				hypothetical protein
AIEECKCC_03775	CDS	1566				hypothetical protein
AIEECKCC_03776	CDS	813	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
AIEECKCC_03777	CDS	1200	fprA	1.-.-.-	COG0426	Nitric oxide reductase
AIEECKCC_03778	CDS	930				hypothetical protein
AIEECKCC_03779	CDS	960	glcK_3	2.7.1.2	COG1940	Glucokinase
AIEECKCC_03780	CDS	1152				hypothetical protein
AIEECKCC_03781	CDS	762				hypothetical protein
AIEECKCC_03782	CDS	2214	ptpA_2	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
AIEECKCC_03783	CDS	882	lipA	2.8.1.8	COG0320	Lipoyl synthase
AIEECKCC_03784	CDS	1119				hypothetical protein
AIEECKCC_03785	CDS	705	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AIEECKCC_03786	CDS	858	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AIEECKCC_03787	CDS	246				hypothetical protein
AIEECKCC_03788	CDS	654	gph_3	3.1.3.18	COG0546	Phosphoglycolate phosphatase
AIEECKCC_03789	CDS	1164				hypothetical protein
AIEECKCC_03790	CDS	1467				SusD-like protein P38
AIEECKCC_03791	CDS	3357				TonB-dependent receptor P3
AIEECKCC_03792	CDS	1176				hypothetical protein
AIEECKCC_03793	CDS	567				hypothetical protein
AIEECKCC_03794	CDS	1392	gatC		COG3775	PTS system galactitol-specific EIIC component
AIEECKCC_03795	CDS	957	kduI	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
AIEECKCC_03796	CDS	1590	exuT			Hexuronate transporter
AIEECKCC_03797	CDS	3435				hypothetical protein
AIEECKCC_03798	CDS	822	tatC			Sec-independent protein translocase protein TatC
AIEECKCC_03799	CDS	216	tatA			Sec-independent protein translocase protein TatA
AIEECKCC_03800	CDS	2526		5.1.1.1		Alanine racemase
AIEECKCC_03801	CDS	990				hypothetical protein
AIEECKCC_03802	CDS	1098				hypothetical protein
AIEECKCC_03803	CDS	2127	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AIEECKCC_03804	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
AIEECKCC_03805	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
AIEECKCC_03806	CDS	372				hypothetical protein
AIEECKCC_03807	CDS	351	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
AIEECKCC_03808	CDS	582	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
AIEECKCC_03809	CDS	1590	nuoC	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
AIEECKCC_03810	CDS	1086	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
AIEECKCC_03811	CDS	504	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
AIEECKCC_03812	CDS	513	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
AIEECKCC_03813	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
AIEECKCC_03814	CDS	1914	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
AIEECKCC_03815	CDS	1485	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
AIEECKCC_03816	CDS	1440	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
AIEECKCC_03817	CDS	2784	rcsC_38	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_03818	CDS	2700				hypothetical protein
AIEECKCC_03819	CDS	1182				hypothetical protein
AIEECKCC_03820	CDS	426				hypothetical protein
AIEECKCC_03821	CDS	1278	ybdG_2		COG0668	Miniconductance mechanosensitive channel YbdG
AIEECKCC_03822	CDS	1014				hypothetical protein
AIEECKCC_03823	CDS	831				hypothetical protein
AIEECKCC_03824	CDS	912				hypothetical protein
AIEECKCC_03825	CDS	567				hypothetical protein
AIEECKCC_03826	CDS	1104		3.6.-.-	COG1703	putative GTPase
AIEECKCC_03827	CDS	1074				hypothetical protein
AIEECKCC_03828	CDS	5898				hypothetical protein
AIEECKCC_03829	CDS	96				hypothetical protein
AIEECKCC_03830	CDS	1458	pepD_2	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
AIEECKCC_03831	CDS	987				hypothetical protein
AIEECKCC_03832	CDS	795	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AIEECKCC_03833	CDS	1347			COG2239	Magnesium transporter MgtE
AIEECKCC_03834	CDS	1854				hypothetical protein
AIEECKCC_03835	CDS	1179	purH_2	3.5.4.10		Bifunctional purine biosynthesis protein PurH
AIEECKCC_03836	tRNA	72				tRNA-Gln(ctg)
AIEECKCC_03837	CDS	360	rsfS			Ribosomal silencing factor RsfS
AIEECKCC_03838	CDS	2013	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AIEECKCC_03839	CDS	843				hypothetical protein
AIEECKCC_03840	CDS	750				hypothetical protein
AIEECKCC_03841	CDS	1146	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
AIEECKCC_03842	CDS	765	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
AIEECKCC_03843	CDS	1437				hypothetical protein
AIEECKCC_03844	CDS	474				hypothetical protein
AIEECKCC_03845	CDS	771	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AIEECKCC_03846	CDS	885	parB		COG1475	putative chromosome-partitioning protein ParB
AIEECKCC_03847	CDS	780				hypothetical protein
AIEECKCC_03848	CDS	1317				hypothetical protein
AIEECKCC_03849	CDS	2259	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
AIEECKCC_03850	CDS	390				hypothetical protein
AIEECKCC_03851	CDS	969				hypothetical protein
AIEECKCC_03852	CDS	2619	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AIEECKCC_03853	CDS	810				hypothetical protein
AIEECKCC_03854	CDS	1419	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
AIEECKCC_03855	CDS	687				hypothetical protein
AIEECKCC_03856	CDS	780				hypothetical protein
AIEECKCC_03857	CDS	534	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
AIEECKCC_03858	CDS	1440	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
AIEECKCC_03859	CDS	2925				hypothetical protein
AIEECKCC_03860	CDS	414				hypothetical protein
AIEECKCC_03861	CDS	1062	aroB	4.2.3.4		3-dehydroquinate synthase
AIEECKCC_03862	CDS	384	yjbR_1		COG2315	putative protein YjbR
AIEECKCC_03863	CDS	531				hypothetical protein
AIEECKCC_03864	CDS	750				hypothetical protein
AIEECKCC_03865	CDS	231				hypothetical protein
AIEECKCC_03866	CDS	654				hypothetical protein
AIEECKCC_03867	CDS	96				hypothetical protein
AIEECKCC_03868	CDS	783				IS21 family transposase ISGur9
AIEECKCC_03869	CDS	1119				IS21 family transposase ISPpu7
AIEECKCC_03870	CDS	477				hypothetical protein
AIEECKCC_03871	CDS	555				hypothetical protein
AIEECKCC_03872	tRNA	75				tRNA-Pro(ggg)
AIEECKCC_03873	CDS	2256				hypothetical protein
AIEECKCC_03874	CDS	807				hypothetical protein
AIEECKCC_03875	CDS	1443				hypothetical protein
AIEECKCC_03876	CDS	693				hypothetical protein
AIEECKCC_03877	CDS	1902				hypothetical protein
AIEECKCC_03878	CDS	3411	susC_17			TonB-dependent receptor SusC
AIEECKCC_03879	CDS	1023				hypothetical protein
AIEECKCC_03880	CDS	597				hypothetical protein
AIEECKCC_03881	CDS	669				hypothetical protein
AIEECKCC_03882	CDS	357				hypothetical protein
AIEECKCC_03883	CDS	447				hypothetical protein
AIEECKCC_03884	CDS	909				hypothetical protein
AIEECKCC_03885	CDS	672				hypothetical protein
AIEECKCC_03886	CDS	270				hypothetical protein
AIEECKCC_03887	CDS	300				hypothetical protein
AIEECKCC_03888	CDS	1002				hypothetical protein
AIEECKCC_03889	CDS	165				hypothetical protein
AIEECKCC_03890	CDS	780	djlA			Co-chaperone protein DjlA
AIEECKCC_03891	CDS	3273	tri1_2	3.4.21.-	COG0793	Tricorn protease 
AIEECKCC_03892	CDS	1599	aspT_5			Aspartate/alanine antiporter
AIEECKCC_03893	CDS	1008	menF	5.4.4.2		Isochorismate synthase MenF
AIEECKCC_03894	CDS	612				hypothetical protein
AIEECKCC_03895	CDS	390				hypothetical protein
AIEECKCC_03896	CDS	1317	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
